,create_Date,last_update, Price ,sales,app_name,Created_by, usd , total , inr-tot ,
1576,06-Oct-14, 6 Oct 14, $13 ,12,Certificate Maker Universal Admob & iAd,NewiosGamers, $61.00 , $156.00 ," ? 9,516.00 ",
1577,06-Oct-14, 10 Aug 15, $19 ,24,NeatCalc,mclife, $61.00 , $456.00 ," ? 27,816.00 ",
1578,04-Oct-14, 26 Oct 17, $19 ,52,Swift Video Player,mactechinteractiv, $61.00 , $988.00 ," ? 60,268.00 ",
1579,02-Oct-14, 16 Nov 14, $17 ,16,Media Box With Touch ID,NSArrivals, $61.00 , $272.00 ," ? 16,592.00 ",
1580,01-Oct-14, 1 Oct 14, $15 ,8,Flappy Sperm : AdMob,GameCenter, $61.00 , $120.00 ," ? 7,320.00 ",
1581,01-Oct-14, 1 Oct 14, $16 ,4,Lucky Lotto Shaker,kenzap, $61.00 , $64.00 ," ? 3,904.00 ",
1582,01-Oct-14, 5 Oct 14, $13 ,47,Offline Map and Near By Location with iAd and Admob,NewiosGamers, $61.00 , $611.00 ," ? 37,271.00 ",
1583,30-Sep-14, 30 Sep 14, $13 ,3,TapTapTheTiles,EastwoodCode, $61.00 , $39.00 ," ? 2,379.00 ",
1584,30-Sep-14, 30 Sep 14, $13 ,12,Match/Memory Game: iPhone,, $61.00 , $156.00 ," ? 9,516.00 ",
1585,26-Sep-14, 30 Sep 14, $14 ,11,Caves Copter,IndeedStudio, $61.00 , $154.00 ," ? 9,394.00 ",
1586,26-Sep-14, 26 Sep 14, $14 ,32,Swift Custom Keyboard,kenzap, $61.00 , $448.00 ," ? 27,328.00 ",
1587,26-Sep-14, 26 Sep 14, $13 ,34,C Piano,cappz, $61.00 , $442.00 ," ? 26,962.00 ",
1588,25-Sep-14, 25 Sep 14, $12 ,26,QR Code - Reader and History DB Sqlite,placebo84, $61.00 , $312.00 ," ? 19,032.00 ",
1589,25-Sep-14, 29 Feb 16, $15 ,79,Finger Print - Touch ID - Password Manager V 1.3 - iOS 9,API_Integrations_Mobile, $61.00 ," $1,185.00 "," ? 72,285.00 ",
1590,23-Sep-14, 11 Feb 15, $25 ,22,Filling Ball,WhaleGames, $61.00 , $550.00 ," ? 33,550.00 ",
1591,22-Sep-14, 22 May 15, $14 ,19,Guitar Flame,IndeedStudio, $61.00 , $266.00 ," ? 16,226.00 ",
1592,21-Sep-14, 6 Sep 15, $15 ,15,Muffler Man Game on Kejriwal ,fluxtechsolutions, $61.00 , $225.00 ," ? 13,725.00 ",
1593,18-Sep-14, 18 Sep 14, $7 ,2,Touch Timeout,DCondrey, $61.00 , $14.00 , ? 854.00 ,
1594,18-Sep-14, 26 Sep 14, $19 ,12,Graphite v1.1 for iPad,Technetium43, $61.00 , $228.00 ," ? 13,908.00 ",
1595,18-Sep-14, 9 Oct 14, $14 ,52,Rolly Bird,ckeitt, $61.00 , $728.00 ," ? 44,408.00 ",
1596,18-Sep-14, 21 Feb 15, $13 ,115,Junk Punk: Universal, Ads, $61.00 ," $1,495.00 "," ? 91,195.00 ",
1597,16-Sep-14, 16 Sep 14, $14 ,41,BlackJack Game - iPhone/iPad,kenzap, $61.00 , $574.00 ," ? 35,014.00 ",
1598,13-Sep-14, 6 Mar 15, $14 ,163,QR-code & Barcode Reader,kenzap, $61.00 ," $2,282.00 "," ? 1,39,202.00 ",
1599,11-Sep-14, 10 Sep 14, $25 ,36,Crazy Pixel,WhaleGames, $61.00 , $900.00 ," ? 54,900.00 ",
1600,11-Sep-14, 17 Sep 14, $14 ,9,Fred Faller - iPhone game,, $61.00 , $126.00 ," ? 7,686.00 ",
1601,10-Sep-14, 30 Sep 14, $13 ,26,Selfie Now,ExcellentTheme, $61.00 , $338.00 ," ? 20,618.00 ",
1602,10-Sep-14, 11 Feb 15, $15 ,114,Frames - Collage Maker (64bit),kenzap, $61.00 ," $1,710.00 "," ? 1,04,310.00 ",
1603,10-Sep-14, 10 Sep 14, $12 ,27,Photo Frame,NewiosGamers, $61.00 , $324.00 ," ? 19,764.00 ",
1604,09-Sep-14, 9 Sep 14, $14 ,39,Color Tap,IndeedStudio, $61.00 , $546.00 ," ? 33,306.00 ",
1605,09-Sep-14, 11 Oct 14, $17 ,11,Camera Notes - Type and Walk,Lukesrad, $61.00 , $187.00 ," ? 11,407.00 ",
1606,09-Sep-14, 24 Sep 14, $11 ,16,Sssnake,ExcellentTheme, $61.00 , $176.00 ," ? 10,736.00 ",
1607,08-Sep-14, 8 Sep 14, $15 ,19,Angry Ball,IndeedStudio, $61.00 , $285.00 ," ? 17,385.00 ",
1608,07-Sep-14, 22 Oct 18, $19 ,26,Air Bubble Rush - iOS Full Game App Template + Ads,AppsVilla, $61.00 , $494.00 ," ? 30,134.00 ",
1609,07-Sep-14, 7 Sep 14, $15 ,7,Vs Eggs - Admob, GameCenter, $61.00 , $105.00 ," ? 6,405.00 ",
1610,05-Sep-14, 10 Sep 14, $13 ,57,Run Pixel,IndeedStudio, $61.00 , $741.00 ," ? 45,201.00 ",
1611,02-Sep-14, 28 Nov 14, $59 ,24,Job Guide - iPhone & iPad App With PayPal V1.1,iOSApplication, $61.00 ," $1,416.00 "," ? 86,376.00 ",
1612,01-Sep-14, 2 Sep 14, $17 ,26,Mobile Market,daniftodi, $61.00 , $442.00 ," ? 26,962.00 ",
1613,28-Aug-14, 28 Aug 14, $15 ,74,Swing Copter Clone - Admob, GameCenter, $61.00 ," $1,110.00 "," ? 67,710.00 ",
1614,28-Aug-14, 28 Nov 15, $15 ,26,AppGallery - Showcase your iOS Apps,Supertecnoboff, $61.00 , $390.00 ," ? 23,790.00 ",
1615,26-Aug-14, 22 Oct 18, $19 ,12,Car Save Rush - iOS Full Game App Template + Ads,AppsVilla, $61.00 , $228.00 ," ? 13,908.00 ",
1616,26-Aug-14, 22 Sep 15, $16 ,84,News Application iOS,paresh_eww, $61.00 ," $1,344.00 "," ? 81,984.00 ",
1617,24-Aug-14, 7 Jan 16, $16 ,59,iOS App for Mobile Website,wpnova, $61.00 , $944.00 ," ? 57,584.00 ",
1618,24-Aug-14, 10 Apr 18, $19 ,118,Four Dots | iOS Universal Endless Board Game Template (Swift),cubycode, $61.00 ," $2,242.00 "," ? 1,36,762.00 ",
1619,20-Aug-14, 20 Aug 14, $14 ,14,Local Weather Guide,siyadkpm, $61.00 , $196.00 ," ? 11,956.00 ",
1620,18-Aug-14, 18 Aug 14, $25 ,23,Slot Machine,WhaleGames, $61.00 , $575.00 ," ? 35,075.00 ",
1621,14-Aug-14, 14 Aug 14, $15 ,0,Red Bird -  Admob,, $61.00 , $-   , ? -   ,
1622,10-Aug-14, 7 Nov 14, $14 ,49,ALCalendar App (iPhone/iPad),ALoginov, $61.00 , $686.00 ," ? 41,846.00 ",
1623,09-Aug-14, 27 Aug 14, $25 ,22,Drop Time,WhaleGames, $61.00 , $550.00 ," ? 33,550.00 ",
1624,08-Aug-14, 12 Jun 15, $10 ,8,Corona SDK YGBR Template,ArticNet, $61.00 , $80.00 ," ? 4,880.00 ",
1625,08-Aug-14, 7 Aug 14, $23 ,34,Success Quotes - iOS Template,NileWorx, $61.00 , $782.00 ," ? 47,702.00 ",
1626,07-Aug-14, 16 Aug 14, $17 ,30,iRingtone Xpert - Ringtones Creator iOS App,psdtohtmlexperts, $61.00 , $510.00 ," ? 31,110.00 ",
1627,06-Aug-14, 6 Aug 14, $13 ,6,Match App - iPhone & iPad iOS + AD + Game Center,placebo84, $61.00 , $78.00 ," ? 4,758.00 ",
1628,05-Aug-14, 21 Mar 15, $16 ,21,Soundcloud Playlists Player,mactechinteractiv, $61.00 , $336.00 ," ? 20,496.00 ",
1629,04-Aug-14, 4 Aug 14, $14 ,1,Colorist,appzforest, $61.00 , $14.00 , ? 854.00 ,
1630,04-Aug-14, 15 Jan 15, $15 ,29,Learn App Template iPhone,, $61.00 , $435.00 ," ? 26,535.00 ",
1631,03-Aug-14, 3 Aug 14, $15 ,7,True Color,TigerIOS, $61.00 , $105.00 ," ? 6,405.00 ",
1632,03-Aug-14, 3 Aug 14, $16 ,7,Swap Animals,Ayoub_Kada, $61.00 , $112.00 ," ? 6,832.00 ",
1633,02-Aug-14, 10 Aug 14, $15 ,18,Crazy Bird Escape - Admob,, $61.00 , $270.00 ," ? 16,470.00 ",
1634,02-Aug-14, 2 Aug 14, $6 ,1,Toggle Secure TextField,KhaledQudwa, $61.00 , $6.00 , ? 366.00 ,
1635,01-Aug-14, 28 Nov 14, $59 ,48,real Estate & iPhone,, $61.00 ," $2,832.00 "," ? 1,72,752.00 ",
1636,31-Jul-14, 30 Jul 14, $15 ,18,Don't Touch The Angry Face ,Ayoub_Kada, $61.00 , $270.00 ," ? 16,470.00 ",
1637,31-Jul-14, 30 Jul 14, $18 ,29,Speak It Text To Speech,Lukesrad, $61.00 , $522.00 ," ? 31,842.00 ",
1638,22-Jul-14, 10 Sep 18, $24 ,346,Item Finder MarketPlace Full iOS App v1.11,MGAppcelerator, $61.00 ," $8,304.00 "," ? 5,06,544.00 ",
1639,22-Jul-14, 12 Dec 14, $17 ,16,Apple Motion Coprocessor App Template for M7 and M8 ,mautak, $61.00 , $272.00 ," ? 16,592.00 ",
1640,22-Jul-14, 22 Jul 14, $16 ,10,Mixown Mini - iPhone Photo App.,pastaread, $61.00 , $160.00 ," ? 9,760.00 ",
1641,17-Jul-14, 17 Jul 14, $44 ,1,4 Universal Game,redoan, $61.00 , $44.00 ," ? 2,684.00 ",
1642,12-Jul-14, 17 Jul 14, $15 ,46,More Dies Universal V1.3 - Admob - ChartBoost Ads,TigerIOS, $61.00 , $690.00 ," ? 42,090.00 ",
1643,11-Jul-14, 13 Nov 14, $7 ,17,ALNavigationScroll Controller,ALoginov, $61.00 , $119.00 ," ? 7,259.00 ",
1644,09-Jul-14, 22 Oct 18, $20 ,169,Publisher v3,t0rn, $61.00 ," $3,380.00 "," ? 2,06,180.00 ",
1645,01-Jul-14, 28 Nov 14, $59 ,21,CookShop - iPhone & iPad App With PayPal V1.1,iOSApplication, $61.00 ," $1,239.00 "," ? 75,579.00 ",
1646,25-Jun-14, 28 Nov 14, $59 ,62,SALE - All In One - iPhone & iPad App With PayPal V1.1,iOSApplication, $61.00 ," $3,658.00 "," ? 2,23,138.00 ",
1647,25-Jun-14, 25 Jun 14, $15 ,3,Cup Game - Admob,TigerIOS, $61.00 , $45.00 ," ? 2,745.00 ",
1648,23-Jun-14, 4 Sep 18, $24 ,1,17,, $61.00 , $24.00 ," ? 1,464.00 ",
1649,22-Jun-14, 9 Feb 16, $17 ,36,Radio on App,appzforest, $61.00 , $612.00 ," ? 37,332.00 ",
1650,21-Jun-14, 22 Jun 14, $15 ,59,Avoid The Circles Universal + Game Center + Ads,redoan, $61.00 , $885.00 ," ? 53,985.00 ",
1651,21-Jun-14, 28 Jan 15, $18 ,9,Cepe - Car Dealer Apps,jodevapp, $61.00 , $162.00 ," ? 9,882.00 ",
1652,20-Jun-14, 21 Jun 14, $17 ,34,Circuit Racing Mania Admob+Chartboost+Applovin,redoan, $61.00 , $578.00 ," ? 35,258.00 ",
1653,20-Jun-14, 23 Jun 14, $25 ,15,Math Game,WhaleGames, $61.00 , $375.00 ," ? 22,875.00 ",
1654,18-Jun-14, 18 Jun 14, $16 ,23,Swap Face App,appzforest, $61.00 , $368.00 ," ? 22,448.00 ",
1655,17-Jun-14, 17 Jun 14, $15 ,4,Tap On Face - Admob,, $61.00 , $60.00 ," ? 3,660.00 ",
1656,16-Jun-14, 16 Jun 14, $15 ,30,Macaco Jump Platformer Game for iOS - GameCenter,placebo84, $61.00 , $450.00 ," ? 27,450.00 ",
1657,12-Jun-14, 20 Aug 14, $25 ,31,Bugs Attack,WhaleGames, $61.00 , $775.00 ," ? 47,275.00 ",
1658,12-Jun-14, 10 Jul 15, $49 ,170,CityGuide iOS Template v.2.1,iOSApplication, $61.00 ," $8,330.00 "," ? 5,08,130.00 ",
1659,09-Jun-14, 11 Sep 18, $24 ,364,RealEstate Finder Full iOS Application v1.8,MGAppcelerator, $61.00 ," $8,736.00 "," ? 5,32,896.00 ",
1660,09-Jun-14, 9 Jun 14, $16 ,21,Easy Puzzle - iPhone & iPad Kids Game App,psdtohtmlexperts, $61.00 , $336.00 ," ? 20,496.00 ",
1661,09-Jun-14, 9 Jun 14, $18 ,0,Universal Styles (Write stylish texts),farhanhafeez, $61.00 , $-   , ? -   ,
1662,03-Jun-14, 28 Nov 14, $49 ,95,WordPressium - iPhone & iPad App V1.1,iOSApplication, $61.00 ," $4,655.00 "," ? 2,83,955.00 ",
1663,03-Jun-14, 18 Jun 14, $15 ,77,Stay In The Line iOS Universal +Admob+Chartboost,redoan, $61.00 ," $1,155.00 "," ? 70,455.00 ",
1664,01-Jun-14, 10 Feb 16, $14 ,50,Corona SDK CandyDrop Template with AdMob,ArticNet, $61.00 , $700.00 ," ? 42,700.00 ",
1665,29-May-14, 28 Nov 14, $59 ,37,EasyStore - Product & Iphone,, $61.00 ," $2,183.00 "," ? 1,33,163.00 ",
1666,25-May-14, 25 May 14, $15 ,4,East's War - Cocos2d, Admob, $61.00 , $60.00 ," ? 3,660.00 ",
1667,20-May-14, 20 May 14, $19 ,40,Photo Gallery Full App with Wordpress Plugin + iAD,manuelescrig, $61.00 , $760.00 ," ? 46,360.00 ",
1668,14-May-14, 30 Oct 18, $24 ,259,Car Finder Full iOS Application v1.6,MGAppcelerator, $61.00 ," $6,216.00 "," ? 3,79,176.00 ",
1669,13-May-14, 13 May 14, $25 ,21,Duel Game,WhaleGames, $61.00 , $525.00 ," ? 32,025.00 ",
1670,12-May-14, 20 May 14, $15 ,27,Crazy Man - Admob, Cocos2d , $61.00 , $405.00 ," ? 24,705.00 ",
1671,12-May-14, 16 Oct 15, $16 ,140,Corona SDK Endless Runner Template with AdMob,ArticNet, $61.00 ," $2,240.00 "," ? 1,36,640.00 ",
1672,10-May-14, 4 Feb 15, $15 ,24,Wallpaper App for iOS 8,BeMobile, $61.00 , $360.00 ," ? 21,960.00 ",
1673,07-May-14, 7 May 14, $15 ,7,Calutit Universal Puzzle Game - Admob,, $61.00 , $105.00 ," ? 6,405.00 ",
1674,07-May-14, 22 May 14, $17 ,47,BizMeets - Meeting Management IOS App,psdtohtmlexperts, $61.00 , $799.00 ," ? 48,739.00 ",
1675,06-May-14, 6 May 14, $15 ,13,Football IOS,Ayoub_Kada, $61.00 , $195.00 ," ? 11,895.00 ",
1676,04-May-14, 2 Jul 15, $25 ,35,Highway Racing,WhaleGames, $61.00 , $875.00 ," ? 53,375.00 ",
1677,02-May-14, 3 May 14, $15 ,15,123 Crazy Puzzle Game - Admob,, $61.00 , $225.00 ," ? 13,725.00 ",
1678,01-May-14, 1 May 14, $17 ,31,Flappy Stars,Ayoub_Kada, $61.00 , $527.00 ," ? 32,147.00 ",
1679,28-Apr-14, 30 Sep 14, $18 ,41,Maintenance Tracker for iOS,kalaichelvan, $61.00 , $738.00 ," ? 45,018.00 ",
1680,28-Apr-14, 30 Apr 14, $25 ,28,Flat Memory Game +iAd +Homescreen,WhaleGames, $61.00 , $700.00 ," ? 42,700.00 ",
1681,28-Apr-14, 8 Sep 18, $24 ,429,Restaurant Finder Full iOS Application v1.7,MGAppcelerator, $61.00 ," $10,296.00 "," ? 6,28,056.00 ",
1682,25-Apr-14, 28 Sep 15, $20 ,15,Weather App Universal - IOS 9,API_Integrations_Mobile, $61.00 , $300.00 ," ? 18,300.00 ",
1683,25-Apr-14, 25 Apr 14, $12 ,22,Brick Breaker Game Kit,mauropesci, $61.00 , $264.00 ," ? 16,104.00 ",
1684,25-Apr-14, 30 Sep 14, $20 ,43,Video Trimming Tool,kalaichelvan, $61.00 , $860.00 ," ? 52,460.00 ",
1685,21-Apr-14, 23 Apr 14, $30 ,18,Sound Sampler App +iAd +Presets,WhaleGames, $61.00 , $540.00 ," ? 32,940.00 ",
1686,20-Apr-14, 20 Apr 14, $15 ,2,How Long I Will Dizzy - iPhone, Admob, $61.00 , $30.00 ," ? 1,830.00 ",
1687,19-Apr-14, 19 Apr 14, $16 ,22,Particle Music Player,Planet1107, $61.00 , $352.00 ," ? 21,472.00 ",
1688,19-Apr-14, 23 May 14, $18 ,60,Flat Ringtone Maker for iPhone,FlamingShard, $61.00 ," $1,080.00 "," ? 65,880.00 ",
1689,18-Apr-14, 29 May 14, $15 ,37,Contactos - Contact Management iOS App,psdtohtmlexperts, $61.00 , $555.00 ," ? 33,855.00 ",
1690,15-Apr-14, 22 Oct 18, $39 ,61,eBook - ePub Reader App iOS Template,AppsVilla, $61.00 ," $2,379.00 "," ? 1,45,119.00 ",
1691,15-Apr-14, 15 Apr 14, $16 ,21,BitCam App,KevinFS, $61.00 , $336.00 ," ? 20,496.00 ",
1692,14-Apr-14, 7 May 14, $25 ,16,"Shooting Range Game ""Live Or Die"" +iAd",WhaleGames, $61.00 , $400.00 ," ? 24,400.00 ",
1693,13-Apr-14, 28 Sep 15, $15 ,57,Mood App - iAD + AdMob - V 2.2 - IOS 9,API_Integrations_Mobile, $61.00 , $855.00 ," ? 52,155.00 ",
1694,12-Apr-14, 20 May 14, $16 ,41,Don't Step The White Title - Clone,, $61.00 , $656.00 ," ? 40,016.00 ",
1695,12-Apr-14, 22 Oct 18, $39 ,55,Hotel App iOS Template - Your Room Rental App,AppsVilla, $61.00 ," $2,145.00 "," ? 1,30,845.00 ",
1696,12-Apr-14, 30 Aug 14, $6 ,18,ALRouletteView,ALoginov, $61.00 , $108.00 ," ? 6,588.00 ",
1697,09-Apr-14, 9 Apr 14, $17 ,82,Buy&Sale App,KevinFS, $61.00 ," $1,394.00 "," ? 85,034.00 ",
1698,09-Apr-14, 28 Nov 14, $43 ,37,EasyChat - Mysql & Iphone,, $61.00 ," $1,591.00 "," ? 97,051.00 ",
1699,05-Apr-14, 10 Apr 18, $25 ,241,PIXL | iOS Universal Photo Editor App Template (Obj-C),cubycode, $61.00 ," $6,025.00 "," ? 3,67,525.00 ",
1700,04-Apr-14, 4 Apr 14, $25 ,5,Flat Tic Tac Toe,WhaleGames, $61.00 , $125.00 ," ? 7,625.00 ",
1701,04-Apr-14, 11 Jan 15, $18 ,201,ColtBoy Tube : made for Youtubers,ColtBoy, $61.00 ," $3,618.00 "," ? 2,20,698.00 ",
1702,03-Apr-14, 30 Apr 14, $17 ,75,8192 Plus Universal - Full 2048 Puzzle Game - V1.3,TigerIOS, $61.00 ," $1,275.00 "," ? 77,775.00 ",
1703,03-Apr-14, 3 Apr 14, $17 ,10,iOS Audio Record & Send,BellyBoy2010, $61.00 , $170.00 ," ? 10,370.00 ",
1704,02-Apr-14, 2 Apr 14, $14 ,7,iRoshambo,KevinFS, $61.00 , $98.00 ," ? 5,978.00 ",
1705,02-Apr-14, 23 Apr 14, $15 ,8,Reversi - Universal iOS App + iAd + AdBuddiz,placebo84, $61.00 , $120.00 ," ? 7,320.00 ",
1706,29-Mar-14, 22 Oct 18, $25 ,361,PhotoGram - Universal Image/Photo Editor iOS Template,AppsVilla, $61.00 ," $9,025.00 "," ? 5,50,525.00 ",
1707,29-Mar-14, 30 Jun 14, $15 ,11,Drum Mania - iPhone & iPad App With iAd,3DSApps, $61.00 , $165.00 ," ? 10,065.00 ",
1708,29-Mar-14, 28 Apr 14, $18 ,82,Voice Recorder - Full Application,FlamingShard, $61.00 ," $1,476.00 "," ? 90,036.00 ",
1709,28-Mar-14, 28 Mar 14, $12 ,6,AirDrop & Sharing: Image,, $61.00 , $72.00 ," ? 4,392.00 ",
1710,24-Mar-14, 26 Sep 15, $23 ,487,WordPress iOS App + PUSH ! iAD + AdMob - V2.5 ! IOS 9,API_Integrations_Mobile, $61.00 ," $11,201.00 "," ? 6,83,261.00 ",
1711,24-Mar-14, 24 Mar 14, $15 ,4,Chinese Chess,codespotmobileapps, $61.00 , $60.00 ," ? 3,660.00 ",
1712,24-Mar-14, 6 Jan 15, $18 ,115,Chromecast Player,mactechinteractiv, $61.00 ," $2,070.00 "," ? 1,26,270.00 ",
1713,24-Mar-14, 24 Mar 14, $15 ,13,Magic Chess ,codespotmobileapps, $61.00 , $195.00 ," ? 11,895.00 ",
1714,23-Mar-14, 28 Nov 14, $11 ,33,ShopList Iphone,, $61.00 , $363.00 ," ? 22,143.00 ",
1715,20-Mar-14, 27 Mar 14, $16 ,175,Ip Television - Watch ip streaming channels ,paoloandrea, $61.00 ," $2,800.00 "," ? 1,70,800.00 ",
1716,20-Mar-14, 31 Mar 16, $16 ,41,Sudoku - iPhone game,Planet1107, $61.00 , $656.00 ," ? 40,016.00 ",
1717,19-Mar-14, 19 Mar 14, $16 ,29,LightsOut - iPhone game,Planet1107, $61.00 , $464.00 ," ? 28,304.00 ",
1718,19-Mar-14, 19 Mar 14, $16 ,44,Connect4 - iPhone game,Planet1107, $61.00 , $704.00 ," ? 42,944.00 ",
1719,19-Mar-14, 28 Sep 15, $17 ,70,Fun Game - FlappyDesk - GameCenter - iAd - AdMob - IOS 9,API_Integrations_Mobile, $61.00 ," $1,190.00 "," ? 72,590.00 ",
1720,18-Mar-14, 18 Mar 14, $16 ,26,Reversi - iPhone game,Planet1107, $61.00 , $416.00 ," ? 25,376.00 ",
1721,18-Mar-14, 18 Mar 14, $16 ,35,Minesweeper - iPhone game,Planet1107, $61.00 , $560.00 ," ? 34,160.00 ",
1722,18-Mar-14, 22 Oct 18, $15 ,14,RSS Reader Template - Convert Your Website/Blog to iOS App,AppsVilla, $61.00 , $210.00 ," ? 12,810.00 ",
1723,14-Mar-14, 17 Apr 16, $19 ,174,iOS Hotel App,dmbTeam, $61.00 ," $3,306.00 "," ? 2,01,666.00 ",
1724,14-Mar-14, 14 Nov 15, $15 ,27,Flappy Game: iAd, GameCenter, $61.00 , $405.00 ," ? 24,705.00 ",
1725,13-Mar-14, 12 Apr 14, $16 ,55,Flappy Fish - iPad & iPhone Game Cocos2d Admob,FlashTang, $61.00 , $880.00 ," ? 53,680.00 ",
1726,08-Mar-14, 29 Sep 15, $17 ,13,Fun Game  - 1,3, $61.00 , $221.00 ," ? 13,481.00 ",
1727,06-Mar-14, 27 Nov 15, $16 ,33,Facebook Feed - show any Facebook Page Feed - iOS,Supertecnoboff, $61.00 , $528.00 ," ? 32,208.00 ",
1728,04-Mar-14, 21 Sep 14, $18 ,48,Track My Location - an iOS App,scriptigniter, $61.00 , $864.00 ," ? 52,704.00 ",
1729,04-Mar-14, 16 Mar 14, $15 ,11,Señales de Trafico - Project,tonidominguez, $61.00 , $165.00 ," ? 10,065.00 ",
1730,02-Mar-14, 29 Sep 15, $19 ,50,Store Locator For iOS ! Moncoco-Storeo V2.0 - IOS 9,API_Integrations_Mobile, $61.00 , $950.00 ," ? 57,950.00 ",
1731,01-Mar-14, 17 Apr 14, $15 ,11,?Music,codespotmobileapps, $61.00 , $165.00 ," ? 10,065.00 ",
1732,01-Mar-14, 14 Jul 14, $16 ,26,Belanja - Online Promotion Apps,jodevapp, $61.00 , $416.00 ," ? 25,376.00 ",
1733,27-Feb-14, 14 Apr 14, $16 ,62,Biketastic - GPS Tracking App 2.0,KevinFS, $61.00 , $992.00 ," ? 60,512.00 ",
1734,24-Feb-14, 8 Mar 14, $16 ,29,Lotto Results,mactechinteractiv, $61.00 , $464.00 ," ? 28,304.00 ",
1735,23-Feb-14, 4 Mar 14, $14 ,14,Screw Bulb - Have fun to turn on the light,paoloandrea, $61.00 , $196.00 ," ? 11,956.00 ",
1736,22-Feb-14, 30 Apr 14, $16 ,147,Audioplayer. (Works with apple earphone remote),paoloandrea, $61.00 ," $2,352.00 "," ? 1,43,472.00 ",
1737,17-Feb-14, 29 Sep 15, $17 ,129,Moncoco-MyCar ! iAd ! V 2.1 - Cool App for iOS - IOS 9,API_Integrations_Mobile, $61.00 ," $2,193.00 "," ? 1,33,773.00 ",
1738,17-Feb-14, 15 Jan 15, $28 ,242,Radio 7 Pro,iosdev37, $61.00 ," $6,776.00 "," ? 4,13,336.00 ",
1739,11-Feb-14, 12 Feb 14, $14 ,13,SimpleCam - iOS Camera,loganwright, $61.00 , $182.00 ," ? 11,102.00 ",
1740,10-Feb-14, 23 Mar 14, $20 ,155,UserMgr: User Registration and Management,xnaspeed, $61.00 ," $3,100.00 "," ? 1,89,100.00 ",
1741,06-Feb-14, 13 Dec 14, $15 ,77,iOS Game : Drunk Pilot - Cocos2d,FlashTang, $61.00 ," $1,155.00 "," ? 70,455.00 ",
1742,03-Feb-14, 5 Feb 14, $18 ,33,Universal Fonts (Cool Fonts Clone) - iOS Universal,farhanhafeez, $61.00 , $594.00 ," ? 36,234.00 ",
1743,11-Jan-14, 29 Sep 15, $17 ,130,Moncoco-Flateo V2.1 - Full App for iOS 9 !,API_Integrations_Mobile, $61.00 ," $2,210.00 "," ? 1,34,810.00 ",
1744,04-Jan-14, 29 Sep 15, $6 ,36,Moncoco-Valentine - App for iOS 9,API_Integrations_Mobile, $61.00 , $216.00 ," ? 13,176.00 ",
1745,23-Dec-13, 13 Mar 14, $17 ,17, Mp3 Player with Lyrics,zhuyangsheng, $58.00 , $289.00 ," ? 16,762.00 ",
1746,30-Nov-13, 29 Sep 15, $16 ,81,Moncoco-Todeo V2.0 - iAd - TO DO App for iOS 9,API_Integrations_Mobile, $58.00 ," $1,296.00 "," ? 75,168.00 ",
1747,28-Nov-13, 17 Mar 17, $15 ,62,iGallery - Online/Local Photo Gallery for iOS,Supertecnoboff, $58.00 , $930.00 ," ? 53,940.00 ",
1748,24-Nov-13, 17 Dec 13, $15 ,21,Nice Pigs : iOS Universal Game with AdMob,yaritheme, $58.00 , $315.00 ," ? 18,270.00 ",
1749,21-Nov-13, 29 Sep 15, $17 ,48, Moncoco-Oodeo V1.2 - Full App for iOS 9,API_Integrations_Mobile, $58.00 , $816.00 ," ? 47,328.00 ",
1750,20-Nov-13, 22 Nov 13, $10 ,43,iOS iDrawPad-App,KevinFS, $58.00 , $430.00 ," ? 24,940.00 ",
1751,14-Nov-13, 17 Nov 13, $15 ,31,iSameGame,mauropesci, $58.00 , $465.00 ," ? 26,970.00 ",
1752,13-Nov-13, 17 Jan 15, $23 ,107,Weather 7,iosdev37, $58.00 ," $2,461.00 "," ? 1,42,738.00 ",
1753,10-Nov-13, 2 Oct 15, $12 ,16,Moncoco-ChristmasCalendar V1.1 - Cool App for iOS 9,API_Integrations_Mobile, $58.00 , $192.00 ," ? 11,136.00 ",
1754,05-Nov-13, 2 Oct 15, $16 ,160,Moncoco-Impress - Full App for iOS - V 2.0 - IOS 9,API_Integrations_Mobile, $58.00 ," $2,560.00 "," ? 1,48,480.00 ",
1755,27-Oct-13, 1 Oct 15, $16 ,25,Moncoco-Note v1.2 - Note App for iOS 9,API_Integrations_Mobile, $58.00 , $400.00 ," ? 23,200.00 ",
1756,25-Oct-13, 25 Oct 13, $17 ,15,Lose Weight Calculator - iOS App,MicroCode, $58.00 , $255.00 ," ? 14,790.00 ",
1757,23-Oct-13, 23 Oct 13, $17 ,9,Color Blindness Tester - iOS App,MicroCode, $58.00 , $153.00 ," ? 8,874.00 ",
1758,23-Oct-13, 1 Oct 15, $15 ,17,Moncoco-RssReader v1.2 - RSS Reader for iOS 9,API_Integrations_Mobile, $58.00 , $255.00 ," ? 14,790.00 ",
1759,07-Oct-13, 2 Oct 15, $17 ,38,Moncoco-Weather v1.1 - a beautiful app for iOS 9,API_Integrations_Mobile, $58.00 , $646.00 ," ? 37,468.00 ",
1760,03-Sep-13, 3 Sep 13, $16 ,105,Slot Machine Game - cocos2d,FlashTang, $58.00 ," $1,680.00 "," ? 97,440.00 ",
1761,03-Sep-13, 26 Jun 14, $17 ,53,iOS Restaurant Full App Template,LarrrrryT, $58.00 , $901.00 ," ? 52,258.00 ",
